__id,component_id,sum,count,mean_distance,min_distance,max_distance
9682,591,86.7211,88.0000,0.9855,0.9763,0.9931
9683,591,86.7211,88.0000,0.9855,0.9763,0.9931
9684,590,11.7367,12.0000,0.9781,0.9682,0.9901
9685,591,86.7211,88.0000,0.9855,0.9763,0.9931
9686,591,86.7211,88.0000,0.9855,0.9763,0.9931
9687,591,86.7211,88.0000,0.9855,0.9763,0.9931
9688,591,86.7211,88.0000,0.9855,0.9763,0.9931
9689,591,86.7211,88.0000,0.9855,0.9763,0.9931
9690,591,86.7211,88.0000,0.9855,0.9763,0.9931
9691,592,27.3317,28.0000,0.9761,0.9643,0.9897
9692,592,27.3317,28.0000,0.9761,0.9643,0.9897
9693,592,27.3317,28.0000,0.9761,0.9643,0.9897
9694,592,27.3317,28.0000,0.9761,0.9643,0.9897
9695,592,27.3317,28.0000,0.9761,0.9643,0.9897
9696,590,11.7367,12.0000,0.9781,0.9682,0.9901
9697,592,27.3317,28.0000,0.9761,0.9643,0.9897
9698,593,3.9704,4.0000,0.9926,0.9926,0.9926
9699,593,3.9704,4.0000,0.9926,0.9926,0.9926
9700,592,27.3317,28.0000,0.9761,0.9643,0.9897
9701,591,86.7211,88.0000,0.9855,0.9763,0.9931
9702,591,86.7211,88.0000,0.9855,0.9763,0.9931
9703,591,86.7211,88.0000,0.9855,0.9763,0.9931
9704,591,86.7211,88.0000,0.9855,0.9763,0.9931
9705,591,86.7211,88.0000,0.9855,0.9763,0.9931
9706,591,86.7211,88.0000,0.9855,0.9763,0.9931
9707,591,86.7211,88.0000,0.9855,0.9763,0.9931
9708,591,86.7211,88.0000,0.9855,0.9763,0.9931
9709,591,86.7211,88.0000,0.9855,0.9763,0.9931
9710,591,86.7211,88.0000,0.9855,0.9763,0.9931
9711,591,86.7211,88.0000,0.9855,0.9763,0.9931
9712,589,52.8808,54.0000,0.9793,0.9668,0.9945
9713,594,3.9670,4.0000,0.9918,0.9918,0.9918
9714,589,52.8808,54.0000,0.9793,0.9668,0.9945
9715,589,52.8808,54.0000,0.9793,0.9668,0.9945
9716,589,52.8808,54.0000,0.9793,0.9668,0.9945
9717,595,11.8779,12.0000,0.9898,0.9856,0.9928
9718,595,11.8779,12.0000,0.9898,0.9856,0.9928
9719,589,52.8808,54.0000,0.9793,0.9668,0.9945
9720,594,3.9670,4.0000,0.9918,0.9918,0.9918
9721,589,52.8808,54.0000,0.9793,0.9668,0.9945
9722,589,52.8808,54.0000,0.9793,0.9668,0.9945
9723,586,64.6636,66.0000,0.9798,0.9682,0.9915
9724,586,64.6636,66.0000,0.9798,0.9682,0.9915
9725,586,64.6636,66.0000,0.9798,0.9682,0.9915
9726,586,64.6636,66.0000,0.9798,0.9682,0.9915
9727,588,19.5608,20.0000,0.9780,0.9623,0.9907
9728,586,64.6636,66.0000,0.9798,0.9682,0.9915
9729,586,64.6636,66.0000,0.9798,0.9682,0.9915
9730,596,19.6043,20.0000,0.9802,0.9696,0.9906
9731,596,19.6043,20.0000,0.9802,0.9696,0.9906
9732,597,11.7394,12.0000,0.9783,0.9716,0.9888
9733,596,19.6043,20.0000,0.9802,0.9696,0.9906
9734,596,19.6043,20.0000,0.9802,0.9696,0.9906
9735,596,19.6043,20.0000,0.9802,0.9696,0.9906
9736,598,233.4226,238.0000,0.9808,0.9658,0.9934
9737,599,15.7310,16.0000,0.9832,0.9733,0.9916
9738,597,11.7394,12.0000,0.9783,0.9716,0.9888
9739,595,11.8779,12.0000,0.9898,0.9856,0.9928
9740,598,233.4226,238.0000,0.9808,0.9658,0.9934
9741,598,233.4226,238.0000,0.9808,0.9658,0.9934
9742,598,233.4226,238.0000,0.9808,0.9658,0.9934
9743,598,233.4226,238.0000,0.9808,0.9658,0.9934
9744,598,233.4226,238.0000,0.9808,0.9658,0.9934
9745,598,233.4226,238.0000,0.9808,0.9658,0.9934
9746,598,233.4226,238.0000,0.9808,0.9658,0.9934
9747,598,233.4226,238.0000,0.9808,0.9658,0.9934
9748,598,233.4226,238.0000,0.9808,0.9658,0.9934
9749,598,233.4226,238.0000,0.9808,0.9658,0.9934
9750,598,233.4226,238.0000,0.9808,0.9658,0.9934
9751,598,233.4226,238.0000,0.9808,0.9658,0.9934
9752,598,233.4226,238.0000,0.9808,0.9658,0.9934
9753,598,233.4226,238.0000,0.9808,0.9658,0.9934
9754,598,233.4226,238.0000,0.9808,0.9658,0.9934
9755,600,23.5702,24.0000,0.9821,0.9705,0.9911
9756,597,11.7394,12.0000,0.9783,0.9716,0.9888
9757,600,23.5702,24.0000,0.9821,0.9705,0.9911
9758,598,233.4226,238.0000,0.9808,0.9658,0.9934
9759,598,233.4226,238.0000,0.9808,0.9658,0.9934
9760,598,233.4226,238.0000,0.9808,0.9658,0.9934
9761,598,233.4226,238.0000,0.9808,0.9658,0.9934
9762,598,233.4226,238.0000,0.9808,0.9658,0.9934
9763,598,233.4226,238.0000,0.9808,0.9658,0.9934
9764,598,233.4226,238.0000,0.9808,0.9658,0.9934
9765,598,233.4226,238.0000,0.9808,0.9658,0.9934
9766,598,233.4226,238.0000,0.9808,0.9658,0.9934
9767,598,233.4226,238.0000,0.9808,0.9658,0.9934
9768,601,11.8499,12.0000,0.9875,0.9796,0.9932
9769,598,233.4226,238.0000,0.9808,0.9658,0.9934
9770,598,233.4226,238.0000,0.9808,0.9658,0.9934
9771,598,233.4226,238.0000,0.9808,0.9658,0.9934
9772,598,233.4226,238.0000,0.9808,0.9658,0.9934
9773,598,233.4226,238.0000,0.9808,0.9658,0.9934
9774,598,233.4226,238.0000,0.9808,0.9658,0.9934
9775,601,11.8499,12.0000,0.9875,0.9796,0.9932
9776,602,13.7501,14.0000,0.9821,0.9630,0.9900
9777,600,23.5702,24.0000,0.9821,0.9705,0.9911
9778,600,23.5702,24.0000,0.9821,0.9705,0.9911
9779,600,23.5702,24.0000,0.9821,0.9705,0.9911
9780,601,11.8499,12.0000,0.9875,0.9796,0.9932
9781,587,21.4153,22.0000,0.9734,0.9601,0.9928
9782,598,233.4226,238.0000,0.9808,0.9658,0.9934
9783,598,233.4226,238.0000,0.9808,0.9658,0.9934
9784,598,233.4226,238.0000,0.9808,0.9658,0.9934
9785,598,233.4226,238.0000,0.9808,0.9658,0.9934
9786,598,233.4226,238.0000,0.9808,0.9658,0.9934
9787,598,233.4226,238.0000,0.9808,0.9658,0.9934
9788,598,233.4226,238.0000,0.9808,0.9658,0.9934
9789,598,233.4226,238.0000,0.9808,0.9658,0.9934
9790,598,233.4226,238.0000,0.9808,0.9658,0.9934
9791,598,233.4226,238.0000,0.9808,0.9658,0.9934
9792,598,233.4226,238.0000,0.9808,0.9658,0.9934
9793,598,233.4226,238.0000,0.9808,0.9658,0.9934
9794,598,233.4226,238.0000,0.9808,0.9658,0.9934
9795,598,233.4226,238.0000,0.9808,0.9658,0.9934
9796,598,233.4226,238.0000,0.9808,0.9658,0.9934
9797,598,233.4226,238.0000,0.9808,0.9658,0.9934
9798,600,23.5702,24.0000,0.9821,0.9705,0.9911
9799,599,15.7310,16.0000,0.9832,0.9733,0.9916
9800,599,15.7310,16.0000,0.9832,0.9733,0.9916
9801,599,15.7310,16.0000,0.9832,0.9733,0.9916
9802,598,233.4226,238.0000,0.9808,0.9658,0.9934
9803,598,233.4226,238.0000,0.9808,0.9658,0.9934
9804,598,233.4226,238.0000,0.9808,0.9658,0.9934
9805,582,97.7120,100.0000,0.9771,0.9604,0.9922
9806,598,233.4226,238.0000,0.9808,0.9658,0.9934
9807,598,233.4226,238.0000,0.9808,0.9658,0.9934
9808,598,233.4226,238.0000,0.9808,0.9658,0.9934
9809,598,233.4226,238.0000,0.9808,0.9658,0.9934
9810,598,233.4226,238.0000,0.9808,0.9658,0.9934
9811,582,97.7120,100.0000,0.9771,0.9604,0.9922
9812,598,233.4226,238.0000,0.9808,0.9658,0.9934
9813,598,233.4226,238.0000,0.9808,0.9658,0.9934
9814,598,233.4226,238.0000,0.9808,0.9658,0.9934
9815,598,233.4226,238.0000,0.9808,0.9658,0.9934
9816,603,128.7734,132.0000,0.9756,0.9610,0.9914
9817,603,128.7734,132.0000,0.9756,0.9610,0.9914
9818,582,97.7120,100.0000,0.9771,0.9604,0.9922
9819,604,27.3677,28.0000,0.9774,0.9664,0.9912
9820,604,27.3677,28.0000,0.9774,0.9664,0.9912
9821,603,128.7734,132.0000,0.9756,0.9610,0.9914
9822,603,128.7734,132.0000,0.9756,0.9610,0.9914
9823,603,128.7734,132.0000,0.9756,0.9610,0.9914
9824,605,13.5269,14.0000,0.9662,0.9638,0.9707
9825,603,128.7734,132.0000,0.9756,0.9610,0.9914
9826,603,128.7734,132.0000,0.9756,0.9610,0.9914
9827,603,128.7734,132.0000,0.9756,0.9610,0.9914
9828,603,128.7734,132.0000,0.9756,0.9610,0.9914
9829,603,128.7734,132.0000,0.9756,0.9610,0.9914
9830,603,128.7734,132.0000,0.9756,0.9610,0.9914
9831,603,128.7734,132.0000,0.9756,0.9610,0.9914
9832,603,128.7734,132.0000,0.9756,0.9610,0.9914
9833,603,128.7734,132.0000,0.9756,0.9610,0.9914
9834,603,128.7734,132.0000,0.9756,0.9610,0.9914
9835,603,128.7734,132.0000,0.9756,0.9610,0.9914
9836,603,128.7734,132.0000,0.9756,0.9610,0.9914
9837,603,128.7734,132.0000,0.9756,0.9610,0.9914
9838,604,27.3677,28.0000,0.9774,0.9664,0.9912
9839,604,27.3677,28.0000,0.9774,0.9664,0.9912
9840,606,23.4708,24.0000,0.9780,0.9666,0.9908
9841,606,23.4708,24.0000,0.9780,0.9666,0.9908
9842,607,19.6083,20.0000,0.9804,0.9715,0.9896
9843,606,23.4708,24.0000,0.9780,0.9666,0.9908
9844,582,97.7120,100.0000,0.9771,0.9604,0.9922
9845,582,97.7120,100.0000,0.9771,0.9604,0.9922
9846,582,97.7120,100.0000,0.9771,0.9604,0.9922
9847,605,13.5269,14.0000,0.9662,0.9638,0.9707
9848,582,97.7120,100.0000,0.9771,0.9604,0.9922
9849,582,97.7120,100.0000,0.9771,0.9604,0.9922
9850,582,97.7120,100.0000,0.9771,0.9604,0.9922
9851,582,97.7120,100.0000,0.9771,0.9604,0.9922
9852,605,13.5269,14.0000,0.9662,0.9638,0.9707
9853,608,0.0000,0.0000,0.0000,0.0000,0.0000
9854,604,27.3677,28.0000,0.9774,0.9664,0.9912
9855,582,97.7120,100.0000,0.9771,0.9604,0.9922
9856,582,97.7120,100.0000,0.9771,0.9604,0.9922
9857,605,13.5269,14.0000,0.9662,0.9638,0.9707
9858,582,97.7120,100.0000,0.9771,0.9604,0.9922
9859,582,97.7120,100.0000,0.9771,0.9604,0.9922
9860,582,97.7120,100.0000,0.9771,0.9604,0.9922
9861,582,97.7120,100.0000,0.9771,0.9604,0.9922
9862,606,23.4708,24.0000,0.9780,0.9666,0.9908
9863,606,23.4708,24.0000,0.9780,0.9666,0.9908
9864,606,23.4708,24.0000,0.9780,0.9666,0.9908
9865,603,128.7734,132.0000,0.9756,0.9610,0.9914
9866,603,128.7734,132.0000,0.9756,0.9610,0.9914
9867,603,128.7734,132.0000,0.9756,0.9610,0.9914
9868,603,128.7734,132.0000,0.9756,0.9610,0.9914
9869,604,27.3677,28.0000,0.9774,0.9664,0.9912
9870,603,128.7734,132.0000,0.9756,0.9610,0.9914
9871,609,31.3234,32.0000,0.9789,0.9654,0.9880
9872,603,128.7734,132.0000,0.9756,0.9610,0.9914
9873,603,128.7734,132.0000,0.9756,0.9610,0.9914
9874,603,128.7734,132.0000,0.9756,0.9610,0.9914
9875,603,128.7734,132.0000,0.9756,0.9610,0.9914
9876,603,128.7734,132.0000,0.9756,0.9610,0.9914
9877,603,128.7734,132.0000,0.9756,0.9610,0.9914
9878,603,128.7734,132.0000,0.9756,0.9610,0.9914
9879,603,128.7734,132.0000,0.9756,0.9610,0.9914
9880,609,31.3234,32.0000,0.9789,0.9654,0.9880
9881,610,0.0000,0.0000,0.0000,0.0000,0.0000
9882,603,128.7734,132.0000,0.9756,0.9610,0.9914
9883,611,58.5032,60.0000,0.9751,0.9616,0.9895
9884,604,27.3677,28.0000,0.9774,0.9664,0.9912
9885,609,31.3234,32.0000,0.9789,0.9654,0.9880
9886,611,58.5032,60.0000,0.9751,0.9616,0.9895
9887,611,58.5032,60.0000,0.9751,0.9616,0.9895
9888,611,58.5032,60.0000,0.9751,0.9616,0.9895
9889,611,58.5032,60.0000,0.9751,0.9616,0.9895
9890,611,58.5032,60.0000,0.9751,0.9616,0.9895
9891,611,58.5032,60.0000,0.9751,0.9616,0.9895
9892,611,58.5032,60.0000,0.9751,0.9616,0.9895
9893,612,66.4037,68.0000,0.9765,0.9630,0.9947
9894,609,31.3234,32.0000,0.9789,0.9654,0.9880
9895,612,66.4037,68.0000,0.9765,0.9630,0.9947
9896,613,47.0975,48.0000,0.9812,0.9620,0.9957
9897,613,47.0975,48.0000,0.9812,0.9620,0.9957
9898,613,47.0975,48.0000,0.9812,0.9620,0.9957
9899,612,66.4037,68.0000,0.9765,0.9630,0.9947
9900,614,0.0000,0.0000,0.0000,0.0000,0.0000
9901,612,66.4037,68.0000,0.9765,0.9630,0.9947
9902,612,66.4037,68.0000,0.9765,0.9630,0.9947
9903,612,66.4037,68.0000,0.9765,0.9630,0.9947
9904,609,31.3234,32.0000,0.9789,0.9654,0.9880
9905,612,66.4037,68.0000,0.9765,0.9630,0.9947
9906,612,66.4037,68.0000,0.9765,0.9630,0.9947
9907,612,66.4037,68.0000,0.9765,0.9630,0.9947
9908,612,66.4037,68.0000,0.9765,0.9630,0.9947
9909,612,66.4037,68.0000,0.9765,0.9630,0.9947
9910,613,47.0975,48.0000,0.9812,0.9620,0.9957
9911,612,66.4037,68.0000,0.9765,0.9630,0.9947
9912,615,19.5551,20.0000,0.9778,0.9616,0.9936
9913,612,66.4037,68.0000,0.9765,0.9630,0.9947
9914,612,66.4037,68.0000,0.9765,0.9630,0.9947
9915,612,66.4037,68.0000,0.9765,0.9630,0.9947
9916,611,58.5032,60.0000,0.9751,0.9616,0.9895
9917,611,58.5032,60.0000,0.9751,0.9616,0.9895
9918,611,58.5032,60.0000,0.9751,0.9616,0.9895
9919,611,58.5032,60.0000,0.9751,0.9616,0.9895
9920,611,58.5032,60.0000,0.9751,0.9616,0.9895
9921,611,58.5032,60.0000,0.9751,0.9616,0.9895
9922,615,19.5551,20.0000,0.9778,0.9616,0.9936
9923,611,58.5032,60.0000,0.9751,0.9616,0.9895
9924,616,129.3723,132.0000,0.9801,0.9639,0.9913
9925,616,129.3723,132.0000,0.9801,0.9639,0.9913
9926,615,19.5551,20.0000,0.9778,0.9616,0.9936
9927,617,50.6862,52.0000,0.9747,0.9634,0.9885
9928,617,50.6862,52.0000,0.9747,0.9634,0.9885
9929,618,11.6962,12.0000,0.9747,0.9659,0.9833
9930,617,50.6862,52.0000,0.9747,0.9634,0.9885
9931,617,50.6862,52.0000,0.9747,0.9634,0.9885
9932,617,50.6862,52.0000,0.9747,0.9634,0.9885
9933,617,50.6862,52.0000,0.9747,0.9634,0.9885
9934,617,50.6862,52.0000,0.9747,0.9634,0.9885
9935,617,50.6862,52.0000,0.9747,0.9634,0.9885
9936,615,19.5551,20.0000,0.9778,0.9616,0.9936
9937,617,50.6862,52.0000,0.9747,0.9634,0.9885
9938,616,129.3723,132.0000,0.9801,0.9639,0.9913
9939,616,129.3723,132.0000,0.9801,0.9639,0.9913
9940,616,129.3723,132.0000,0.9801,0.9639,0.9913
9941,616,129.3723,132.0000,0.9801,0.9639,0.9913
9942,602,13.7501,14.0000,0.9821,0.9630,0.9900
9943,618,11.6962,12.0000,0.9747,0.9659,0.9833
9944,618,11.6962,12.0000,0.9747,0.9659,0.9833
9945,616,129.3723,132.0000,0.9801,0.9639,0.9913
9946,616,129.3723,132.0000,0.9801,0.9639,0.9913
9947,616,129.3723,132.0000,0.9801,0.9639,0.9913
9948,616,129.3723,132.0000,0.9801,0.9639,0.9913
9949,615,19.5551,20.0000,0.9778,0.9616,0.9936
9950,616,129.3723,132.0000,0.9801,0.9639,0.9913
9951,616,129.3723,132.0000,0.9801,0.9639,0.9913
9952,616,129.3723,132.0000,0.9801,0.9639,0.9913
9953,616,129.3723,132.0000,0.9801,0.9639,0.9913
9954,616,129.3723,132.0000,0.9801,0.9639,0.9913
9955,619,31.3644,32.0000,0.9801,0.9608,0.9931
9956,616,129.3723,132.0000,0.9801,0.9639,0.9913
9957,616,129.3723,132.0000,0.9801,0.9639,0.9913
9958,616,129.3723,132.0000,0.9801,0.9639,0.9913
9959,619,31.3644,32.0000,0.9801,0.9608,0.9931
9960,618,11.6962,12.0000,0.9747,0.9659,0.9833
9961,617,50.6862,52.0000,0.9747,0.9634,0.9885
9962,617,50.6862,52.0000,0.9747,0.9634,0.9885
9963,617,50.6862,52.0000,0.9747,0.9634,0.9885
9964,617,50.6862,52.0000,0.9747,0.9634,0.9885
9965,616,129.3723,132.0000,0.9801,0.9639,0.9913
9966,620,193.5315,198.0000,0.9774,0.9603,0.9933
9967,620,193.5315,198.0000,0.9774,0.9603,0.9933
9968,620,193.5315,198.0000,0.9774,0.9603,0.9933
9969,582,97.7120,100.0000,0.9771,0.9604,0.9922
9970,620,193.5315,198.0000,0.9774,0.9603,0.9933
9971,620,193.5315,198.0000,0.9774,0.9603,0.9933
9972,620,193.5315,198.0000,0.9774,0.9603,0.9933
9973,620,193.5315,198.0000,0.9774,0.9603,0.9933
9974,620,193.5315,198.0000,0.9774,0.9603,0.9933
9975,620,193.5315,198.0000,0.9774,0.9603,0.9933
9976,620,193.5315,198.0000,0.9774,0.9603,0.9933
9977,620,193.5315,198.0000,0.9774,0.9603,0.9933
9978,620,193.5315,198.0000,0.9774,0.9603,0.9933
9979,620,193.5315,198.0000,0.9774,0.9603,0.9933
9980,620,193.5315,198.0000,0.9774,0.9603,0.9933
9981,620,193.5315,198.0000,0.9774,0.9603,0.9933
9982,619,31.3644,32.0000,0.9801,0.9608,0.9931
9983,607,19.6083,20.0000,0.9804,0.9715,0.9896
9984,620,193.5315,198.0000,0.9774,0.9603,0.9933
9985,620,193.5315,198.0000,0.9774,0.9603,0.9933
9986,620,193.5315,198.0000,0.9774,0.9603,0.9933
9987,620,193.5315,198.0000,0.9774,0.9603,0.9933
9988,619,31.3644,32.0000,0.9801,0.9608,0.9931
9989,620,193.5315,198.0000,0.9774,0.9603,0.9933
9990,620,193.5315,198.0000,0.9774,0.9603,0.9933
9991,621,0.0000,0.0000,0.0000,0.0000,0.0000
9992,622,0.0000,0.0000,0.0000,0.0000,0.0000
9993,619,31.3644,32.0000,0.9801,0.9608,0.9931
9994,623,3.9637,4.0000,0.9909,0.9909,0.9909
9995,623,3.9637,4.0000,0.9909,0.9909,0.9909
9996,624,7.8286,8.0000,0.9786,0.9633,0.9939
9997,625,7.6963,8.0000,0.9620,0.9619,0.9622
9998,625,7.6963,8.0000,0.9620,0.9619,0.9622
9999,624,7.8286,8.0000,0.9786,0.9633,0.9939
10000,624,7.8286,8.0000,0.9786,0.9633,0.9939
10001,625,7.6963,8.0000,0.9620,0.9619,0.9622
10002,626,0.0000,0.0000,0.0000,0.0000,0.0000
10003,627,0.0000,0.0000,0.0000,0.0000,0.0000
10004,620,193.5315,198.0000,0.9774,0.9603,0.9933
10005,620,193.5315,198.0000,0.9774,0.9603,0.9933
10006,628,0.0000,0.0000,0.0000,0.0000,0.0000
10007,619,31.3644,32.0000,0.9801,0.9608,0.9931
10008,620,193.5315,198.0000,0.9774,0.9603,0.9933
10009,609,31.3234,32.0000,0.9789,0.9654,0.9880
10010,609,31.3234,32.0000,0.9789,0.9654,0.9880
10011,609,31.3234,32.0000,0.9789,0.9654,0.9880
10012,602,13.7501,14.0000,0.9821,0.9630,0.9900
10013,602,13.7501,14.0000,0.9821,0.9630,0.9900
10014,629,7.7496,8.0000,0.9687,0.9636,0.9738
10015,629,7.7496,8.0000,0.9687,0.9636,0.9738
10016,619,31.3644,32.0000,0.9801,0.9608,0.9931
10017,629,7.7496,8.0000,0.9687,0.9636,0.9738
10018,630,11.7139,12.0000,0.9762,0.9707,0.9803
10019,630,11.7139,12.0000,0.9762,0.9707,0.9803
10020,631,0.0000,0.0000,0.0000,0.0000,0.0000
10021,619,31.3644,32.0000,0.9801,0.9608,0.9931
10022,630,11.7139,12.0000,0.9762,0.9707,0.9803
10023,632,3.8771,4.0000,0.9693,0.9693,0.9693
10024,632,3.8771,4.0000,0.9693,0.9693,0.9693
10025,633,0.0000,0.0000,0.0000,0.0000,0.0000
10026,634,3.8756,4.0000,0.9689,0.9689,0.9689
10027,634,3.8756,4.0000,0.9689,0.9689,0.9689
10028,603,128.7734,132.0000,0.9756,0.9610,0.9914
10029,635,13.6665,14.0000,0.9762,0.9612,0.9867
10030,635,13.6665,14.0000,0.9762,0.9612,0.9867
10031,607,19.6083,20.0000,0.9804,0.9715,0.9896
10032,636,0.0000,0.0000,0.0000,0.0000,0.0000
10033,635,13.6665,14.0000,0.9762,0.9612,0.9867
10034,635,13.6665,14.0000,0.9762,0.9612,0.9867
10035,635,13.6665,14.0000,0.9762,0.9612,0.9867
10036,637,11.6830,12.0000,0.9736,0.9639,0.9875
10037,638,156.5556,160.0000,0.9785,0.9608,0.9923
10038,638,156.5556,160.0000,0.9785,0.9608,0.9923
10039,639,0.0000,0.0000,0.0000,0.0000,0.0000
10040,637,11.6830,12.0000,0.9736,0.9639,0.9875
10041,640,7.7497,8.0000,0.9687,0.9677,0.9697
10042,640,7.7497,8.0000,0.9687,0.9677,0.9697
10043,640,7.7497,8.0000,0.9687,0.9677,0.9697
10044,641,27.2895,28.0000,0.9746,0.9645,0.9895
10045,641,27.2895,28.0000,0.9746,0.9645,0.9895
10046,603,128.7734,132.0000,0.9756,0.9610,0.9914
10047,641,27.2895,28.0000,0.9746,0.9645,0.9895
10048,641,27.2895,28.0000,0.9746,0.9645,0.9895
10049,641,27.2895,28.0000,0.9746,0.9645,0.9895
10050,641,27.2895,28.0000,0.9746,0.9645,0.9895
10051,637,11.6830,12.0000,0.9736,0.9639,0.9875
10052,641,27.2895,28.0000,0.9746,0.9645,0.9895
10053,641,27.2895,28.0000,0.9746,0.9645,0.9895
10054,642,0.0000,0.0000,0.0000,0.0000,0.0000
10055,587,21.4153,22.0000,0.9734,0.9601,0.9928
10056,587,21.4153,22.0000,0.9734,0.9601,0.9928
10057,587,21.4153,22.0000,0.9734,0.9601,0.9928
10058,587,21.4153,22.0000,0.9734,0.9601,0.9928
10059,643,3.9806,4.0000,0.9951,0.9951,0.9951
10060,643,3.9806,4.0000,0.9951,0.9951,0.9951
10061,587,21.4153,22.0000,0.9734,0.9601,0.9928
10062,644,0.0000,0.0000,0.0000,0.0000,0.0000
10063,645,31.1644,32.0000,0.9739,0.9632,0.9883
10064,645,31.1644,32.0000,0.9739,0.9632,0.9883
10065,645,31.1644,32.0000,0.9739,0.9632,0.9883
10066,645,31.1644,32.0000,0.9739,0.9632,0.9883
10067,645,31.1644,32.0000,0.9739,0.9632,0.9883
10068,645,31.1644,32.0000,0.9739,0.9632,0.9883
10069,645,31.1644,32.0000,0.9739,0.9632,0.9883
10070,645,31.1644,32.0000,0.9739,0.9632,0.9883
10071,607,19.6083,20.0000,0.9804,0.9715,0.9896
10072,612,66.4037,68.0000,0.9765,0.9630,0.9947
10073,645,31.1644,32.0000,0.9739,0.9632,0.9883
10074,646,0.0000,0.0000,0.0000,0.0000,0.0000
10075,647,152.7675,156.0000,0.9793,0.9615,0.9929
10076,647,152.7675,156.0000,0.9793,0.9615,0.9929
10077,647,152.7675,156.0000,0.9793,0.9615,0.9929
10078,607,19.6083,20.0000,0.9804,0.9715,0.9896
10079,647,152.7675,156.0000,0.9793,0.9615,0.9929
10080,647,152.7675,156.0000,0.9793,0.9615,0.9929
10081,647,152.7675,156.0000,0.9793,0.9615,0.9929
10082,647,152.7675,156.0000,0.9793,0.9615,0.9929
10083,647,152.7675,156.0000,0.9793,0.9615,0.9929
10084,647,152.7675,156.0000,0.9793,0.9615,0.9929
10085,647,152.7675,156.0000,0.9793,0.9615,0.9929
10086,647,152.7675,156.0000,0.9793,0.9615,0.9929
10087,647,152.7675,156.0000,0.9793,0.9615,0.9929
10088,648,11.7153,12.0000,0.9763,0.9705,0.9876
10089,616,129.3723,132.0000,0.9801,0.9639,0.9913
10090,616,129.3723,132.0000,0.9801,0.9639,0.9913
10091,648,11.7153,12.0000,0.9763,0.9705,0.9876
10092,648,11.7153,12.0000,0.9763,0.9705,0.9876
10093,649,11.7150,12.0000,0.9763,0.9624,0.9909
10094,649,11.7150,12.0000,0.9763,0.9624,0.9909
10095,649,11.7150,12.0000,0.9763,0.9624,0.9909
10096,650,3.8977,4.0000,0.9744,0.9744,0.9744
10097,651,41.0319,42.0000,0.9770,0.9602,0.9919
10098,651,41.0319,42.0000,0.9770,0.9602,0.9919
10099,651,41.0319,42.0000,0.9770,0.9602,0.9919
10100,651,41.0319,42.0000,0.9770,0.9602,0.9919
10101,650,3.8977,4.0000,0.9744,0.9744,0.9744
10102,651,41.0319,42.0000,0.9770,0.9602,0.9919
10103,651,41.0319,42.0000,0.9770,0.9602,0.9919
10104,651,41.0319,42.0000,0.9770,0.9602,0.9919
10105,651,41.0319,42.0000,0.9770,0.9602,0.9919
10106,616,129.3723,132.0000,0.9801,0.9639,0.9913
10107,652,0.0000,0.0000,0.0000,0.0000,0.0000
10108,651,41.0319,42.0000,0.9770,0.9602,0.9919
10109,651,41.0319,42.0000,0.9770,0.9602,0.9919
10110,651,41.0319,42.0000,0.9770,0.9602,0.9919
10111,620,193.5315,198.0000,0.9774,0.9603,0.9933
10112,620,193.5315,198.0000,0.9774,0.9603,0.9933
10113,620,193.5315,198.0000,0.9774,0.9603,0.9933
10114,653,0.0000,0.0000,0.0000,0.0000,0.0000
10115,620,193.5315,198.0000,0.9774,0.9603,0.9933
10116,620,193.5315,198.0000,0.9774,0.9603,0.9933
10117,620,193.5315,198.0000,0.9774,0.9603,0.9933
10118,620,193.5315,198.0000,0.9774,0.9603,0.9933
10119,620,193.5315,198.0000,0.9774,0.9603,0.9933
10120,620,193.5315,198.0000,0.9774,0.9603,0.9933
10121,620,193.5315,198.0000,0.9774,0.9603,0.9933
10122,620,193.5315,198.0000,0.9774,0.9603,0.9933
10123,654,11.8403,12.0000,0.9867,0.9775,0.9926
10124,654,11.8403,12.0000,0.9867,0.9775,0.9926
10125,654,11.8403,12.0000,0.9867,0.9775,0.9926
10126,655,39.1415,40.0000,0.9785,0.9668,0.9912
10127,616,129.3723,132.0000,0.9801,0.9639,0.9913
10128,656,21.3660,22.0000,0.9712,0.9606,0.9821
10129,656,21.3660,22.0000,0.9712,0.9606,0.9821
10130,656,21.3660,22.0000,0.9712,0.9606,0.9821
10131,656,21.3660,22.0000,0.9712,0.9606,0.9821
10132,612,66.4037,68.0000,0.9765,0.9630,0.9947
10133,656,21.3660,22.0000,0.9712,0.9606,0.9821
10134,657,41.0331,42.0000,0.9770,0.9602,0.9906
10135,657,41.0331,42.0000,0.9770,0.9602,0.9906
10136,656,21.3660,22.0000,0.9712,0.9606,0.9821
10137,657,41.0331,42.0000,0.9770,0.9602,0.9906
10138,657,41.0331,42.0000,0.9770,0.9602,0.9906
10139,655,39.1415,40.0000,0.9785,0.9668,0.9912
10140,657,41.0331,42.0000,0.9770,0.9602,0.9906
10141,657,41.0331,42.0000,0.9770,0.9602,0.9906
10142,657,41.0331,42.0000,0.9770,0.9602,0.9906
10143,657,41.0331,42.0000,0.9770,0.9602,0.9906
10144,657,41.0331,42.0000,0.9770,0.9602,0.9906
10145,655,39.1415,40.0000,0.9785,0.9668,0.9912
10146,657,41.0331,42.0000,0.9770,0.9602,0.9906
